time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),date
2018-01-29T00:00,6.7,0.0,0.0,89.0,0.0,99.0,100.0,8.4,350.0,2018-01-29
2018-01-30T00:00,4.1,0.0,0.0,59.0,0.0,98.0,0.0,12.7,55.0,2018-01-30
2018-01-31T00:00,-1.3,0.0,0.0,71.0,16.0,95.0,0.0,21.2,312.0,2018-01-31
2018-02-01T00:00,-1.5,0.0,0.0,17.0,0.0,0.0,57.0,13.0,185.0,2018-02-01
2018-02-02T00:00,4.1,0.0,0.0,89.0,1.0,100.0,94.0,9.0,203.0,2018-02-02
2018-02-03T00:00,-6.4,0.0,0.0,1.0,1.0,0.0,0.0,24.5,310.0,2018-02-03
2018-02-04T00:00,-2.4,0.0,0.0,8.0,0.0,0.0,28.0,14.9,200.0,2018-02-04
2018-02-05T00:00,4.7,2.0,2.0,100.0,98.0,100.0,100.0,10.9,188.0,2018-02-05
2018-02-06T00:00,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,7.2,288.0,2018-02-06
2018-02-07T00:00,0.2,0.0,0.0,20.0,8.0,0.0,44.0,3.7,299.0,2018-02-07
2018-02-08T00:00,4.4,1.8,1.8,100.0,95.0,97.0,97.0,15.1,269.0,2018-02-08
2018-02-09T00:00,-2.0,0.0,0.0,45.0,46.0,6.0,0.0,7.6,273.0,2018-02-09
2018-02-10T00:00,0.8,0.0,0.0,82.0,0.0,97.0,79.0,9.5,169.0,2018-02-10
2018-02-11T00:00,6.5,0.3,0.3,100.0,100.0,100.0,100.0,7.6,82.0,2018-02-11
2018-02-12T00:00,12.4,0.5,0.5,100.0,100.0,64.0,100.0,13.1,217.0,2018-02-12
2018-02-13T00:00,3.2,0.0,0.0,10.0,0.0,0.0,34.0,11.2,320.0,2018-02-13
2018-02-14T00:00,-0.7,0.0,0.0,37.0,0.0,20.0,84.0,7.0,145.0,2018-02-14
2018-02-15T00:00,7.0,0.0,0.0,36.0,19.0,17.0,30.0,8.4,227.0,2018-02-15
2018-02-16T00:00,9.0,0.0,0.0,34.0,0.0,56.0,0.0,10.7,225.0,2018-02-16
2018-02-17T00:00,6.4,0.0,0.0,28.0,0.0,0.0,94.0,19.6,311.0,2018-02-17
2018-02-18T00:00,1.3,1.3,0.1,95.0,6.0,100.0,100.0,6.9,99.0,2018-02-18
2018-02-19T00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,323.0,2018-02-19
2018-02-20T00:00,7.8,0.3,0.3,100.0,100.0,99.0,24.0,9.5,191.0,2018-02-20
2018-02-21T00:00,12.9,0.0,0.0,18.0,0.0,0.0,59.0,9.7,184.0,2018-02-21
2018-02-22T00:00,16.8,0.4,0.4,100.0,77.0,54.0,17.0,10.5,254.0,2018-02-22
2018-02-23T00:00,3.4,0.0,0.0,100.0,88.0,98.0,16.0,11.2,42.0,2018-02-23
2018-02-24T00:00,4.4,0.2,0.2,100.0,100.0,97.0,95.0,4.1,165.0,2018-02-24
2018-02-25T00:00,7.7,0.4,0.4,100.0,69.0,100.0,16.0,4.6,39.0,2018-02-25
2018-02-26T00:00,6.1,0.0,0.0,100.0,100.0,10.0,100.0,2.3,342.0,2018-02-26
2018-02-27T00:00,7.9,0.0,0.0,0.0,0.0,0.0,0.0,8.5,282.0,2018-02-27
2018-02-28T00:00,8.7,0.0,0.0,2.0,0.0,0.0,7.0,9.3,196.0,2018-02-28
2018-03-01T00:00,11.2,0.0,0.0,62.0,0.0,92.0,24.0,9.9,213.0,2018-03-01
2018-03-02T00:00,10.1,0.2,0.2,92.0,3.0,100.0,96.0,11.1,115.0,2018-03-02
2018-03-03T00:00,3.0,0.7,0.4,100.0,27.0,100.0,100.0,42.1,342.0,2018-03-03
2018-03-04T00:00,5.9,0.0,0.0,100.0,79.0,32.0,95.0,21.0,347.0,2018-03-04
2018-03-05T00:00,3.8,0.0,0.0,10.0,11.0,0.0,0.0,20.6,324.0,2018-03-05
2018-03-06T00:00,4.5,0.0,0.0,41.0,38.0,2.0,19.0,14.1,356.0,2018-03-06
2018-03-07T00:00,4.5,0.0,0.0,63.0,41.0,44.0,0.0,12.6,143.0,2018-03-07
2018-03-08T00:00,1.7,2.4,0.2,100.0,72.0,100.0,64.0,30.4,343.0,2018-03-08
2018-03-09T00:00,3.9,0.0,0.0,38.0,8.0,45.0,12.0,12.5,258.0,2018-03-09
2018-03-10T00:00,4.2,0.0,0.0,0.0,0.0,0.0,0.0,19.6,257.0,2018-03-10
2018-03-11T00:00,4.2,0.0,0.0,100.0,68.0,97.0,0.0,11.9,273.0,2018-03-11
2018-03-12T00:00,4.7,0.0,0.0,21.0,3.0,0.0,62.0,7.9,286.0,2018-03-12
2018-03-13T00:00,4.5,0.1,0.1,90.0,1.0,99.0,100.0,13.2,64.0,2018-03-13
2018-03-14T00:00,2.9,0.0,0.0,3.0,1.0,3.0,0.0,18.4,287.0,2018-03-14
2018-03-15T00:00,2.1,0.0,0.0,100.0,65.0,100.0,100.0,21.3,265.0,2018-03-15
2018-03-16T00:00,5.0,0.0,0.0,16.0,0.0,26.0,0.0,16.2,257.0,2018-03-16
2018-03-17T00:00,1.5,0.0,0.0,2.0,2.0,1.0,0.0,19.0,299.0,2018-03-17
2018-03-18T00:00,6.4,0.0,0.0,0.0,0.0,0.0,0.0,9.2,309.0,2018-03-18
2018-03-19T00:00,5.2,0.0,0.0,0.0,0.0,0.0,0.0,3.3,319.0,2018-03-19
2018-03-20T00:00,5.2,0.0,0.0,0.0,0.0,0.0,0.0,7.9,344.0,2018-03-20
2018-03-21T00:00,3.0,0.0,0.0,100.0,32.0,100.0,64.0,12.0,46.0,2018-03-21
2018-03-22T00:00,0.9,1.1,0.2,100.0,78.0,99.0,97.0,18.3,15.0,2018-03-22
2018-03-23T00:00,6.6,0.0,0.0,21.0,0.0,0.0,69.0,13.5,304.0,2018-03-23
2018-03-24T00:00,7.2,0.0,0.0,61.0,5.0,94.0,0.0,10.0,322.0,2018-03-24
2018-03-25T00:00,6.8,0.0,0.0,46.0,0.0,77.0,0.0,7.6,315.0,2018-03-25
2018-03-26T00:00,3.2,0.0,0.0,27.0,2.0,42.0,0.0,6.2,97.0,2018-03-26
2018-03-27T00:00,4.9,0.0,0.0,0.0,0.0,0.0,0.0,7.5,163.0,2018-03-27
2018-03-28T00:00,4.6,0.0,0.0,89.0,0.0,99.0,100.0,7.2,180.0,2018-03-28
2018-03-29T00:00,8.3,0.0,0.0,89.0,12.0,81.0,100.0,6.4,196.0,2018-03-29
2018-03-30T00:00,8.6,0.0,0.0,97.0,80.0,1.0,82.0,9.7,94.0,2018-03-30
2018-03-31T00:00,9.1,0.0,0.0,49.0,6.0,62.0,21.0,13.1,323.0,2018-03-31
2018-04-01T00:00,8.6,0.0,0.0,0.0,0.0,0.0,0.0,20.5,181.0,2018-04-01
2018-04-02T00:00,10.1,0.0,0.0,13.0,0.0,0.0,43.0,8.6,360.0,2018-04-02
2018-04-03T00:00,3.7,0.0,0.0,30.0,0.0,0.0,100.0,9.2,191.0,2018-04-03
2018-04-04T00:00,4.8,0.0,0.0,100.0,100.0,2.0,98.0,10.5,49.0,2018-04-04
2018-04-05T00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,26.3,274.0,2018-04-05
2018-04-06T00:00,5.7,0.0,0.0,0.0,0.0,0.0,0.0,12.6,273.0,2018-04-06
2018-04-07T00:00,12.3,0.0,0.0,53.0,0.0,89.0,0.0,10.1,207.0,2018-04-07
2018-04-08T00:00,7.1,0.0,0.0,90.0,0.0,100.0,99.0,5.7,342.0,2018-04-08
2018-04-09T00:00,4.6,0.0,0.0,0.0,0.0,0.0,0.0,15.5,306.0,2018-04-09
2018-04-10T00:00,5.9,0.0,0.0,63.0,6.0,96.0,0.0,9.5,171.0,2018-04-10
2018-04-11T00:00,7.7,0.0,0.0,2.0,1.0,1.0,0.0,11.8,320.0,2018-04-11
2018-04-12T00:00,8.7,0.0,0.0,0.0,0.0,0.0,0.0,9.4,162.0,2018-04-12
2018-04-13T00:00,13.8,0.2,0.2,5.0,0.0,0.0,15.0,16.9,178.0,2018-04-13
2018-04-14T00:00,19.0,0.0,0.0,8.0,0.0,0.0,26.0,14.3,190.0,2018-04-14
2018-04-15T00:00,11.1,0.0,0.0,100.0,89.0,10.0,74.0,25.5,74.0,2018-04-15
2018-04-16T00:00,3.9,0.2,0.2,100.0,100.0,100.0,100.0,26.5,69.0,2018-04-16
2018-04-17T00:00,10.2,0.0,0.0,17.0,16.0,4.0,0.0,22.4,246.0,2018-04-17
2018-04-18T00:00,5.2,0.0,0.0,69.0,13.0,96.0,0.0,15.0,260.0,2018-04-18
2018-04-19T00:00,10.5,0.0,0.0,0.0,0.0,0.0,0.0,7.2,264.0,2018-04-19
2018-04-20T00:00,6.4,0.0,0.0,0.0,0.0,0.0,0.0,20.5,308.0,2018-04-20
2018-04-21T00:00,7.7,0.0,0.0,7.0,5.0,4.0,0.0,16.7,323.0,2018-04-21
2018-04-22T00:00,13.4,0.0,0.0,28.0,0.0,0.0,93.0,7.4,293.0,2018-04-22
2018-04-23T00:00,13.3,0.0,0.0,0.0,0.0,0.0,0.0,12.3,165.0,2018-04-23
2018-04-24T00:00,12.1,0.0,0.0,8.0,0.0,0.0,27.0,9.6,146.0,2018-04-24
2018-04-25T00:00,13.3,0.0,0.0,100.0,88.0,100.0,100.0,12.0,106.0,2018-04-25
2018-04-26T00:00,13.5,0.0,0.0,100.0,100.0,5.0,86.0,5.6,75.0,2018-04-26
2018-04-27T00:00,18.1,0.0,0.0,5.0,4.0,0.0,3.0,8.2,255.0,2018-04-27
2018-04-28T00:00,11.2,0.0,0.0,100.0,98.0,17.0,24.0,4.6,342.0,2018-04-28
2018-04-29T00:00,13.4,0.0,0.0,71.0,15.0,87.0,17.0,4.3,132.0,2018-04-29
2018-04-30T00:00,10.2,0.0,0.0,75.0,46.0,54.0,4.0,17.2,307.0,2018-04-30
2018-05-01T00:00,10.5,0.0,0.0,59.0,0.0,99.0,0.0,10.9,6.0,2018-05-01
2018-05-02T00:00,21.5,0.0,0.0,7.0,0.0,0.0,24.0,10.9,226.0,2018-05-02
2018-05-03T00:00,25.1,0.0,0.0,21.0,0.0,0.0,70.0,14.3,223.0,2018-05-03
2018-05-04T00:00,23.5,0.0,0.0,68.0,1.0,64.0,94.0,9.4,313.0,2018-05-04
2018-05-05T00:00,24.9,0.0,0.0,35.0,0.0,13.0,90.0,17.2,206.0,2018-05-05
2018-05-06T00:00,19.5,0.1,0.1,89.0,0.0,99.0,99.0,10.6,198.0,2018-05-06
2018-05-07T00:00,14.8,0.0,0.0,50.0,0.0,71.0,23.0,5.5,23.0,2018-05-07
2018-05-08T00:00,17.8,0.0,0.0,18.0,10.0,15.0,0.0,10.5,139.0,2018-05-08
2018-05-09T00:00,16.9,0.0,0.0,10.0,0.0,11.0,12.0,8.4,155.0,2018-05-09
2018-05-10T00:00,18.1,0.0,0.0,1.0,0.0,0.0,3.0,7.4,151.0,2018-05-10
2018-05-11T00:00,19.7,0.0,0.0,60.0,8.0,38.0,99.0,2.9,120.0,2018-05-11
2018-05-12T00:00,19.8,0.0,0.0,50.0,0.0,82.0,2.0,7.6,315.0,2018-05-12
2018-05-13T00:00,12.2,0.8,0.8,100.0,67.0,40.0,100.0,9.7,42.0,2018-05-13
2018-05-14T00:00,11.9,0.0,0.0,100.0,97.0,99.0,0.0,7.8,124.0,2018-05-14
2018-05-15T00:00,18.1,0.0,0.0,31.0,2.0,1.0,95.0,10.5,164.0,2018-05-15
2018-05-16T00:00,19.9,0.2,0.2,70.0,4.0,61.0,98.0,3.9,214.0,2018-05-16
2018-05-17T00:00,14.5,0.6,0.6,100.0,100.0,100.0,100.0,8.3,88.0,2018-05-17
2018-05-18T00:00,20.0,0.0,0.0,58.0,6.0,38.0,99.0,6.7,196.0,2018-05-18
2018-05-19T00:00,14.7,0.0,0.0,47.0,19.0,0.0,100.0,13.8,99.0,2018-05-19
2018-05-20T00:00,14.3,0.3,0.3,100.0,100.0,62.0,100.0,5.0,60.0,2018-05-20
2018-05-21T00:00,22.6,0.0,0.0,41.0,0.0,22.0,91.0,10.3,306.0,2018-05-21
2018-05-22T00:00,20.7,0.0,0.0,26.0,0.0,0.0,85.0,10.9,171.0,2018-05-22
2018-05-23T00:00,14.6,0.0,0.0,100.0,83.0,52.0,98.0,6.4,106.0,2018-05-23
2018-05-24T00:00,24.8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,268.0,2018-05-24
2018-05-25T00:00,24.2,0.0,0.0,0.0,0.0,0.0,0.0,13.4,188.0,2018-05-25
2018-05-26T00:00,27.2,0.0,0.0,0.0,0.0,0.0,0.0,12.5,219.0,2018-05-26
2018-05-27T00:00,27.3,0.0,0.0,27.0,0.0,7.0,75.0,6.1,152.0,2018-05-27
2018-05-28T00:00,15.1,0.0,0.0,100.0,100.0,40.0,94.0,16.8,48.0,2018-05-28
2018-05-29T00:00,18.1,0.0,0.0,100.0,88.0,8.0,95.0,9.8,163.0,2018-05-29
2018-05-30T00:00,25.4,0.0,0.0,13.0,0.0,21.0,2.0,8.8,171.0,2018-05-30
2018-05-31T00:00,17.9,0.0,0.0,17.0,18.0,0.0,4.0,11.2,123.0,2018-05-31
2018-06-01T00:00,20.0,0.0,0.0,100.0,100.0,26.0,100.0,10.7,110.0,2018-06-01
2018-06-02T00:00,24.5,0.0,0.0,74.0,34.0,24.0,97.0,7.2,143.0,2018-06-02
2018-06-03T00:00,25.4,0.0,0.0,100.0,67.0,44.0,99.0,7.0,111.0,2018-06-03
2018-06-04T00:00,14.3,0.0,0.0,100.0,39.0,99.0,84.0,17.6,101.0,2018-06-04
2018-06-05T00:00,20.8,0.0,0.0,47.0,25.0,41.0,0.0,5.2,146.0,2018-06-05
2018-06-06T00:00,20.5,0.0,0.0,51.0,4.0,49.0,59.0,8.0,5.0,2018-06-06
2018-06-07T00:00,18.4,0.0,0.0,52.0,3.0,82.0,0.0,10.0,159.0,2018-06-07
2018-06-08T00:00,18.1,0.0,0.0,3.0,1.0,3.0,0.0,11.8,149.0,2018-06-08
2018-06-09T00:00,24.5,0.0,0.0,21.0,6.0,24.0,3.0,8.1,201.0,2018-06-09
2018-06-10T00:00,23.7,0.0,0.0,24.0,3.0,5.0,61.0,6.0,147.0,2018-06-10
2018-06-11T00:00,17.4,0.0,0.0,89.0,6.0,90.0,99.0,2.9,300.0,2018-06-11
2018-06-12T00:00,17.9,0.0,0.0,1.0,0.0,2.0,0.0,11.3,158.0,2018-06-12
2018-06-13T00:00,20.1,0.0,0.0,15.0,0.0,0.0,50.0,14.0,179.0,2018-06-13
2018-06-14T00:00,24.0,0.0,0.0,55.0,18.0,18.0,93.0,9.7,202.0,2018-06-14
2018-06-15T00:00,25.9,0.0,0.0,0.0,0.0,0.0,0.0,8.4,313.0,2018-06-15
2018-06-16T00:00,23.0,0.0,0.0,11.0,0.0,18.0,0.0,1.5,76.0,2018-06-16
2018-06-17T00:00,26.2,0.0,0.0,30.0,0.0,0.0,99.0,7.3,189.0,2018-06-17
2018-06-18T00:00,26.2,0.0,0.0,30.0,0.0,0.0,99.0,12.1,163.0,2018-06-18
2018-06-19T00:00,28.8,0.0,0.0,44.0,3.0,21.0,95.0,14.1,212.0,2018-06-19
2018-06-20T00:00,27.9,0.0,0.0,0.0,0.0,0.0,0.0,8.3,360.0,2018-06-20
2018-06-21T00:00,24.2,0.0,0.0,51.0,2.0,32.0,99.0,9.0,164.0,2018-06-21
2018-06-22T00:00,27.9,0.0,0.0,29.0,0.0,1.0,94.0,3.4,162.0,2018-06-22
2018-06-23T00:00,19.7,0.0,0.0,38.0,5.0,44.0,22.0,13.0,104.0,2018-06-23
2018-06-24T00:00,20.2,0.0,0.0,100.0,100.0,50.0,60.0,0.8,63.0,2018-06-24
2018-06-25T00:00,26.6,0.0,0.0,35.0,12.0,28.0,26.0,5.6,285.0,2018-06-25
2018-06-26T00:00,25.2,0.0,0.0,5.0,0.0,8.0,0.0,5.0,330.0,2018-06-26
2018-06-27T00:00,22.5,0.0,0.0,31.0,0.0,5.0,94.0,12.8,169.0,2018-06-27
2018-06-28T00:00,21.5,0.6,0.6,100.0,96.0,92.0,90.0,14.3,162.0,2018-06-28
2018-06-29T00:00,26.3,0.0,0.0,34.0,2.0,25.0,56.0,3.6,135.0,2018-06-29
2018-06-30T00:00,29.6,0.0,0.0,18.0,0.0,0.0,59.0,6.4,286.0,2018-06-30
2018-07-01T00:00,30.3,0.0,0.0,2.0,0.0,0.0,7.0,6.3,211.0,2018-07-01
2018-07-02T00:00,31.5,0.0,0.0,0.0,0.0,0.0,0.0,6.9,189.0,2018-07-02
2018-07-03T00:00,29.5,0.0,0.0,4.0,0.0,0.0,13.0,10.0,150.0,2018-07-03
2018-07-04T00:00,27.0,0.0,0.0,45.0,0.0,26.0,99.0,6.9,152.0,2018-07-04
2018-07-05T00:00,27.5,0.0,0.0,43.0,7.0,20.0,82.0,8.8,168.0,2018-07-05
2018-07-06T00:00,28.7,0.0,0.0,35.0,15.0,23.0,26.0,12.7,187.0,2018-07-06
2018-07-07T00:00,26.5,0.0,0.0,29.0,7.0,0.0,76.0,16.1,320.0,2018-07-07
2018-07-08T00:00,22.1,0.0,0.0,0.0,0.0,0.0,0.0,10.6,162.0,2018-07-08
2018-07-09T00:00,24.3,0.0,0.0,0.0,0.0,0.0,0.0,11.4,169.0,2018-07-09
2018-07-10T00:00,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,182.0,2018-07-10
2018-07-11T00:00,30.3,0.0,0.0,22.0,0.0,25.0,24.0,4.9,234.0,2018-07-11
2018-07-12T00:00,25.9,0.0,0.0,55.0,7.0,51.0,59.0,7.7,127.0,2018-07-12
2018-07-13T00:00,25.3,0.0,0.0,12.0,0.0,20.0,0.0,10.2,172.0,2018-07-13
2018-07-14T00:00,25.8,0.0,0.0,14.0,1.0,22.0,0.0,12.4,172.0,2018-07-14
2018-07-15T00:00,29.2,0.0,0.0,34.0,0.0,7.0,98.0,10.2,219.0,2018-07-15
2018-07-16T00:00,27.8,0.0,0.0,7.0,0.0,9.0,6.0,8.8,215.0,2018-07-16
2018-07-17T00:00,28.8,0.0,0.0,32.0,6.0,44.0,1.0,9.4,182.0,2018-07-17
2018-07-18T00:00,23.2,1.0,1.0,86.0,18.0,81.0,70.0,7.0,201.0,2018-07-18
2018-07-19T00:00,27.5,0.0,0.0,7.0,0.0,11.0,0.0,9.7,329.0,2018-07-19
2018-07-20T00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,157.0,2018-07-20
2018-07-21T00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,10.5,142.0,2018-07-21
2018-07-22T00:00,20.3,3.1,3.1,100.0,58.0,100.0,99.0,20.1,61.0,2018-07-22
2018-07-23T00:00,23.7,3.2,3.2,100.0,100.0,44.0,52.0,17.6,134.0,2018-07-23
2018-07-24T00:00,25.9,0.0,0.0,100.0,71.0,30.0,96.0,17.7,151.0,2018-07-24
2018-07-25T00:00,25.8,0.0,0.0,67.0,37.0,24.0,63.0,14.8,151.0,2018-07-25
2018-07-26T00:00,23.9,1.7,1.7,100.0,12.0,100.0,98.0,10.0,167.0,2018-07-26
2018-07-27T00:00,28.1,0.0,0.0,23.0,4.0,29.0,7.0,6.5,183.0,2018-07-27
2018-07-28T00:00,24.6,0.0,0.0,98.0,40.0,54.0,99.0,5.0,249.0,2018-07-28
2018-07-29T00:00,26.0,0.0,0.0,37.0,0.0,23.0,76.0,7.4,219.0,2018-07-29
2018-07-30T00:00,27.0,0.0,0.0,35.0,2.0,55.0,1.0,2.9,270.0,2018-07-30
2018-07-31T00:00,23.7,0.0,0.0,32.0,1.0,3.0,96.0,8.0,170.0,2018-07-31
2018-08-01T00:00,24.3,0.0,0.0,70.0,37.0,13.0,97.0,7.9,141.0,2018-08-01
2018-08-02T00:00,28.6,0.0,0.0,38.0,8.0,27.0,47.0,13.6,197.0,2018-08-02
2018-08-03T00:00,26.5,0.2,0.2,89.0,44.0,33.0,100.0,6.5,180.0,2018-08-03
2018-08-04T00:00,25.7,0.0,0.0,57.0,24.0,19.0,79.0,7.4,166.0,2018-08-04
2018-08-05T00:00,28.5,0.0,0.0,12.0,0.0,20.0,0.0,6.1,242.0,2018-08-05
2018-08-06T00:00,30.2,0.0,0.0,11.0,1.0,17.0,0.0,5.4,217.0,2018-08-06
2018-08-07T00:00,30.6,0.0,0.0,4.0,0.0,7.0,0.0,6.6,202.0,2018-08-07
2018-08-08T00:00,26.5,0.3,0.3,89.0,38.0,47.0,88.0,5.1,225.0,2018-08-08
2018-08-09T00:00,27.9,0.4,0.4,48.0,8.0,23.0,91.0,8.4,190.0,2018-08-09
2018-08-10T00:00,29.1,0.0,0.0,2.0,0.0,3.0,0.0,9.4,302.0,2018-08-10
2018-08-11T00:00,28.9,0.0,0.0,60.0,3.0,46.0,100.0,2.6,124.0,2018-08-11
2018-08-12T00:00,23.6,1.9,1.9,100.0,73.0,85.0,58.0,7.9,150.0,2018-08-12
2018-08-13T00:00,25.2,0.1,0.1,85.0,49.0,19.0,98.0,4.3,95.0,2018-08-13
2018-08-14T00:00,24.3,0.0,0.0,78.0,70.0,12.0,27.0,5.4,312.0,2018-08-14
2018-08-15T00:00,23.4,0.0,0.0,51.0,8.0,31.0,84.0,10.7,225.0,2018-08-15
2018-08-16T00:00,28.7,0.0,0.0,32.0,5.0,25.0,43.0,9.8,253.0,2018-08-16
2018-08-17T00:00,29.8,0.0,0.0,21.0,1.0,21.0,26.0,7.4,219.0,2018-08-17
2018-08-18T00:00,27.7,0.0,0.0,74.0,1.0,71.0,100.0,13.3,199.0,2018-08-18
2018-08-19T00:00,24.5,0.0,0.0,65.0,6.0,50.0,99.0,9.0,360.0,2018-08-19
2018-08-20T00:00,21.8,0.2,0.2,100.0,98.0,72.0,34.0,4.6,39.0,2018-08-20
2018-08-21T00:00,22.8,0.0,0.0,100.0,95.0,30.0,0.0,6.3,114.0,2018-08-21
2018-08-22T00:00,23.2,0.0,0.0,100.0,75.0,40.0,93.0,11.7,124.0,2018-08-22
2018-08-23T00:00,25.7,0.0,0.0,14.0,4.0,17.0,0.0,13.5,286.0,2018-08-23
2018-08-24T00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,270.0,2018-08-24
2018-08-25T00:00,24.2,0.0,0.0,3.0,2.0,2.0,0.0,10.2,162.0,2018-08-25
2018-08-26T00:00,22.7,0.0,0.0,16.0,6.0,0.0,36.0,11.2,140.0,2018-08-26
2018-08-27T00:00,26.5,0.0,0.0,3.0,1.0,2.0,2.0,7.4,223.0,2018-08-27
2018-08-28T00:00,28.7,0.0,0.0,20.0,1.0,3.0,56.0,5.6,225.0,2018-08-28
2018-08-29T00:00,30.7,0.0,0.0,3.0,0.0,0.0,9.0,11.2,237.0,2018-08-29
2018-08-30T00:00,30.6,0.0,0.0,14.0,0.0,23.0,0.0,7.3,237.0,2018-08-30
2018-08-31T00:00,28.0,0.0,0.0,36.0,16.0,24.0,23.0,6.3,13.0,2018-08-31
2018-09-01T00:00,22.1,0.2,0.2,63.0,4.0,51.0,97.0,10.0,105.0,2018-09-01
2018-09-02T00:00,22.2,0.0,0.0,43.0,18.0,15.0,59.0,10.2,132.0,2018-09-02
2018-09-03T00:00,24.8,0.0,0.0,31.0,33.0,3.0,0.0,9.7,165.0,2018-09-03
2018-09-04T00:00,28.3,0.0,0.0,38.0,2.0,13.0,95.0,6.7,196.0,2018-09-04
2018-09-05T00:00,29.9,0.0,0.0,20.0,12.0,14.0,1.0,2.6,16.0,2018-09-05
2018-09-06T00:00,27.3,0.0,0.0,6.0,1.0,8.0,2.0,11.0,161.0,2018-09-06
2018-09-07T00:00,24.6,0.7,0.7,54.0,8.0,48.0,59.0,7.6,87.0,2018-09-07
2018-09-08T00:00,21.9,0.0,0.0,100.0,100.0,65.0,84.0,8.4,59.0,2018-09-08
2018-09-09T00:00,17.0,0.7,0.7,92.0,4.0,98.0,100.0,13.7,27.0,2018-09-09
2018-09-10T00:00,15.8,1.4,1.4,100.0,97.0,100.0,100.0,17.0,58.0,2018-09-10
2018-09-11T00:00,17.2,0.2,0.2,100.0,100.0,90.0,13.0,17.1,35.0,2018-09-11
2018-09-12T00:00,22.8,0.0,0.0,100.0,100.0,37.0,98.0,3.8,107.0,2018-09-12
2018-09-13T00:00,23.4,0.0,0.0,100.0,100.0,79.0,96.0,6.4,52.0,2018-09-13
2018-09-14T00:00,22.4,0.0,0.0,100.0,100.0,4.0,31.0,9.4,83.0,2018-09-14
2018-09-15T00:00,21.7,0.0,0.0,100.0,100.0,31.0,0.0,7.4,129.0,2018-09-15
2018-09-16T00:00,21.6,0.0,0.0,10.0,11.0,0.0,0.0,6.5,180.0,2018-09-16
2018-09-17T00:00,23.2,0.0,0.0,22.0,0.0,1.0,72.0,10.0,165.0,2018-09-17
2018-09-18T00:00,23.6,0.3,0.3,78.0,7.0,70.0,99.0,9.5,151.0,2018-09-18
2018-09-19T00:00,22.1,0.0,0.0,35.0,3.0,28.0,52.0,3.4,342.0,2018-09-19
2018-09-20T00:00,22.4,0.0,0.0,48.0,38.0,23.0,0.0,10.0,131.0,2018-09-20
2018-09-21T00:00,20.3,0.0,0.0,80.0,82.0,0.0,22.0,8.9,153.0,2018-09-21
2018-09-22T00:00,22.2,0.0,0.0,29.0,32.0,1.0,0.0,18.2,189.0,2018-09-22
2018-09-23T00:00,18.2,0.0,0.0,46.0,0.0,28.0,98.0,9.3,13.0,2018-09-23
2018-09-24T00:00,17.3,0.0,0.0,100.0,100.0,16.0,100.0,6.4,47.0,2018-09-24
2018-09-25T00:00,16.9,0.0,0.0,100.0,99.0,17.0,96.0,18.6,81.0,2018-09-25
2018-09-26T00:00,21.0,0.2,0.2,100.0,100.0,99.0,30.0,8.4,190.0,2018-09-26
2018-09-27T00:00,24.4,0.6,0.6,62.0,18.0,27.0,99.0,9.5,217.0,2018-09-27
2018-09-28T00:00,19.4,0.0,0.0,100.0,59.0,100.0,15.0,6.6,103.0,2018-09-28
2018-09-29T00:00,16.5,0.0,0.0,34.0,36.0,0.0,5.0,2.6,146.0,2018-09-29
2018-09-30T00:00,18.4,0.0,0.0,53.0,42.0,26.0,0.0,10.6,336.0,2018-09-30
2018-10-01T00:00,17.8,0.0,0.0,23.0,0.0,0.0,75.0,9.4,162.0,2018-10-01
2018-10-02T00:00,20.9,0.0,0.0,42.0,36.0,3.0,26.0,6.4,153.0,2018-10-02
2018-10-03T00:00,21.2,1.7,1.7,100.0,77.0,18.0,99.0,4.7,266.0,2018-10-03
2018-10-04T00:00,19.6,0.0,0.0,46.0,47.0,0.0,13.0,5.7,342.0,2018-10-04
2018-10-05T00:00,22.5,0.5,0.5,100.0,99.0,97.0,19.0,5.4,233.0,2018-10-05
2018-10-06T00:00,18.1,0.0,0.0,22.0,24.0,0.0,0.0,6.8,162.0,2018-10-06
2018-10-07T00:00,19.2,0.0,0.0,91.0,100.0,1.0,0.0,9.4,173.0,2018-10-07
2018-10-08T00:00,22.3,0.0,0.0,22.0,3.0,18.0,28.0,5.4,184.0,2018-10-08
2018-10-09T00:00,18.0,0.0,0.0,100.0,100.0,37.0,0.0,11.4,103.0,2018-10-09
2018-10-10T00:00,21.9,0.0,0.0,100.0,79.0,16.0,93.0,10.5,184.0,2018-10-10
2018-10-11T00:00,23.0,0.0,0.0,66.0,55.0,5.0,45.0,11.1,167.0,2018-10-11
2018-10-12T00:00,22.0,1.8,1.8,99.0,12.0,97.0,100.0,4.9,163.0,2018-10-12
